station,date,time,usage_kwh,peak_kw
영남대,2026-09-06,09:30,212.4,849.6
영남대,2026-09-06,09:45,215.4,861.6
영남대,2026-09-06,10:00,211.8,847.2
영남대,2026-09-06,10:15,211.2,844.8
영남대,2026-09-06,10:30,195.6,782.4
영남대,2026-09-06,10:45,205.8,823.2
영남대,2026-09-06,11:00,220.8,883.2
영남대,2026-09-06,11:15,259.2,1036.8
영남대,2026-09-06,11:30,283.2,1132.8
영남대,2026-09-06,11:45,228.6,914.4
영남대,2026-09-06,12:00,238.2,952.8
영남대,2026-09-06,12:15,256.8,1027.2
영남대,2026-09-06,12:30,275.4,1101.6
영남대,2026-09-06,12:45,246.6,986.4
영남대,2026-09-06,13:00,269.4,1077.6
영남대,2026-09-06,13:15,315.6,1262.4
영남대,2026-09-06,13:30,264.6,1058.4
영남대,2026-09-06,13:45,242.4,969.6
영남대,2026-09-06,14:00,234.6,938.4
영남대,2026-09-06,14:15,261.0,1044.0
영남대,2026-09-06,14:30,273.0,1092.0
영남대,2026-09-06,14:45,246.0,984.0
영남대,2026-09-06,15:00,285.0,1140.0
영남대,2026-09-06,15:15,313.2,1252.8
영남대,2026-09-06,15:30,320.4,1281.6
영남대,2026-09-06,15:45,294.0,1176.0
영남대,2026-09-06,16:00,325.2,1300.8
영남대,2026-09-06,16:15,268.8,1075.2
영남대,2026-09-06,16:30,273.6,1094.4
영남대,2026-09-06,16:45,250.8,1003.2
영남대,2026-09-06,17:00,241.8,967.2
영남대,2026-09-06,17:15,231.6,926.4
영남대,2026-09-06,17:30,243.6,974.4
영남대,2026-09-06,17:45,217.2,868.8
영남대,2026-09-06,18:00,252.6,1010.4
영남대,2026-09-06,18:15,252.6,1010.4
영남대,2026-09-06,18:30,0.0,0.0
영남대,2026-09-06,18:45,0.0,0.0
영남대,2026-09-06,19:00,0.0,0.0
영남대,2026-09-06,19:15,0.0,0.0
영남대,2026-09-06,19:30,0.0,0.0
영남대,2026-09-06,19:45,0.0,0.0
영남대,2026-09-06,20:00,0.0,0.0
영남대,2026-09-06,20:15,0.0,0.0
영남대,2026-09-06,20:30,0.0,0.0
영남대,2026-09-06,20:45,0.0,0.0
영남대,2026-09-06,21:00,0.0,0.0
영남대,2026-09-06,21:15,0.0,0.0
영남대,2026-09-06,21:30,0.0,0.0
영남대,2026-09-06,21:45,0.0,0.0
영남대,2026-09-06,22:00,0.0,0.0
영남대,2026-09-06,22:15,0.0,0.0
영남대,2026-09-06,22:30,0.0,0.0
영남대,2026-09-06,22:45,0.0,0.0
영남대,2026-09-06,23:00,0.0,0.0
영남대,2026-09-06,23:15,0.0,0.0
영남대,2026-09-06,23:30,0.0,0.0
영남대,2026-09-06,23:45,0.0,0.0
영남대,2026-09-06,24:00,0.0,0.0
칠곡기지,2026-09-04,00:15,154.8,619.2
칠곡기지,2026-09-04,00:30,105.1,420.5
칠곡기지,2026-09-04,00:45,101.5,406.1
칠곡기지,2026-09-04,01:00,80.6,322.6
칠곡기지,2026-09-04,01:15,88.6,354.2
칠곡기지,2026-09-04,01:30,85.7,342.7
칠곡기지,2026-09-04,01:45,89.3,357.1
칠곡기지,2026-09-04,02:00,84.2,337.0
칠곡기지,2026-09-04,02:15,84.2,337.0
칠곡기지,2026-09-04,02:30,88.6,354.2
칠곡기지,2026-09-04,02:45,90.7,362.9
칠곡기지,2026-09-04,03:00,97.9,391.7
칠곡기지,2026-09-04,03:15,95.0,380.2
칠곡기지,2026-09-04,03:30,99.4,397.4
칠곡기지,2026-09-04,03:45,103.0,411.8
칠곡기지,2026-09-04,04:00,100.1,400.3
칠곡기지,2026-09-04,04:15,100.8,403.2
칠곡기지,2026-09-04,04:30,98.6,394.6
칠곡기지,2026-09-04,04:45,110.2,440.6
칠곡기지,2026-09-04,05:00,124.6,498.2
칠곡기지,2026-09-04,05:15,146.2,584.6
칠곡기지,2026-09-04,05:30,168.5,673.9
칠곡기지,2026-09-04,05:45,252.0,1008.0
칠곡기지,2026-09-04,06:00,215.3,861.1
칠곡기지,2026-09-04,06:15,241.9,967.7
칠곡기지,2026-09-04,06:30,275.8,1103.0
칠곡기지,2026-09-04,06:45,252.0,1008.0
칠곡기지,2026-09-04,07:00,267.1,1068.5
칠곡기지,2026-09-04,07:15,246.2,985.0
칠곡기지,2026-09-04,07:30,256.3,1025.3
칠곡기지,2026-09-04,07:45,259.9,1039.7
칠곡기지,2026-09-04,08:00,277.2,1108.8
칠곡기지,2026-09-04,08:15,289.4,1157.8
칠곡기지,2026-09-04,08:30,309.6,1238.4
칠곡기지,2026-09-04,08:45,313.2,1252.8
칠곡기지,2026-09-04,09:00,311.8,1247.0
칠곡기지,2026-09-04,09:15,361.4,1445.8
칠곡기지,2026-09-04,09:30,360.7,1442.9
칠곡기지,2026-09-04,09:45,326.2,1304.6
칠곡기지,2026-09-04,10:00,303.8,1215.4
칠곡기지,2026-09-04,10:15,352.1,1408.3
칠곡기지,2026-09-04,10:30,304.6,1218.2
칠곡기지,2026-09-04,10:45,306.0,1224.0
칠곡기지,2026-09-04,11:00,311.8,1247.0
칠곡기지,2026-09-04,11:15,318.2,1273.0
칠곡기지,2026-09-04,11:30,301.0,1203.8
칠곡기지,2026-09-04,11:45,295.9,1183.7
칠곡기지,2026-09-04,12:00,362.2,1448.6
칠곡기지,2026-09-04,12:15,366.5,1465.9
칠곡기지,2026-09-04,12:30,344.9,1379.5
칠곡기지,2026-09-04,12:45,338.4,1353.6
칠곡기지,2026-09-04,13:00,316.8,1267.2
칠곡기지,2026-09-04,13:15,276.5,1105.9
칠곡기지,2026-09-04,13:30,316.1,1264.3
칠곡기지,2026-09-04,13:45,298.1,1192.3
칠곡기지,2026-09-04,14:00,311.8,1247.0
칠곡기지,2026-09-04,14:15,290.2,1160.6
칠곡기지,2026-09-04,14:30,341.3,1365.1
칠곡기지,2026-09-04,14:45,357.8,1431.4
칠곡기지,2026-09-04,15:00,373.7,1494.7
칠곡기지,2026-09-04,15:15,387.4,1549.4
칠곡기지,2026-09-04,15:30,376.6,1506.2
칠곡기지,2026-09-04,15:45,376.6,1506.2
칠곡기지,2026-09-04,16:00,362.2,1448.6
칠곡기지,2026-09-04,16:15,403.2,1612.8
칠곡기지,2026-09-04,16:30,397.4,1589.8
칠곡기지,2026-09-04,16:45,371.5,1486.1
칠곡기지,2026-09-04,17:00,388.1,1552.3
칠곡기지,2026-09-04,17:15,403.2,1612.8
칠곡기지,2026-09-04,17:30,382.3,1529.3
칠곡기지,2026-09-04,17:45,377.3,1509.1
칠곡기지,2026-09-04,18:00,377.3,1509.1
칠곡기지,2026-09-04,18:15,371.5,1486.1
칠곡기지,2026-09-04,18:30,338.4,1353.6
칠곡기지,2026-09-04,18:45,341.3,1365.1
칠곡기지,2026-09-04,19:00,342.0,1368.0
칠곡기지,2026-09-04,19:15,353.5,1414.1
칠곡기지,2026-09-04,19:30,326.2,1304.6
칠곡기지,2026-09-04,19:45,330.5,1321.9
칠곡기지,2026-09-04,20:00,329.8,1319.0
칠곡기지,2026-09-04,20:15,306.0,1224.0
칠곡기지,2026-09-04,20:30,296.6,1186.6
칠곡기지,2026-09-04,20:45,283.0,1131.8
칠곡기지,2026-09-04,21:00,300.2,1201.0
칠곡기지,2026-09-04,21:15,300.2,1201.0
칠곡기지,2026-09-04,21:30,343.4,1373.8
칠곡기지,2026-09-04,21:45,343.4,1373.8
칠곡기지,2026-09-04,22:00,334.8,1339.2
칠곡기지,2026-09-04,22:15,274.3,1097.3
칠곡기지,2026-09-04,22:30,250.6,1002.2
칠곡기지,2026-09-04,22:45,259.2,1036.8
칠곡기지,2026-09-04,23:00,245.5,982.1
칠곡기지,2026-09-04,23:15,255.6,1022.4
칠곡기지,2026-09-04,23:30,261.4,1045.4
칠곡기지,2026-09-04,23:45,241.2,964.8
칠곡기지,2026-09-04,24:00,216.7,866.9
칠곡기지,2026-09-05,00:15,157.0,627.8
칠곡기지,2026-09-05,00:30,105.1,420.5
칠곡기지,2026-09-05,00:45,102.2,409.0
칠곡기지,2026-09-05,01:00,95.8,383.0
칠곡기지,2026-09-05,01:15,95.8,383.0
칠곡기지,2026-09-05,01:30,95.0,380.2
칠곡기지,2026-09-05,01:45,93.6,374.4
칠곡기지,2026-09-05,02:00,93.6,374.4
칠곡기지,2026-09-05,02:15,95.8,383.0
칠곡기지,2026-09-05,02:30,92.9,371.5
칠곡기지,2026-09-05,02:45,96.5,385.9
칠곡기지,2026-09-05,03:00,89.3,357.1
칠곡기지,2026-09-05,03:15,93.6,374.4
칠곡기지,2026-09-05,03:30,91.4,365.8
칠곡기지,2026-09-05,03:45,86.4,345.6
칠곡기지,2026-09-05,04:00,95.0,380.2
칠곡기지,2026-09-05,04:15,95.0,380.2
칠곡기지,2026-09-05,04:30,91.4,365.8
칠곡기지,2026-09-05,04:45,104.4,417.6
칠곡기지,2026-09-05,05:00,113.0,452.2
칠곡기지,2026-09-05,05:15,128.2,512.6
칠곡기지,2026-09-05,05:30,140.4,561.6
칠곡기지,2026-09-05,05:45,190.1,760.3
칠곡기지,2026-09-05,06:00,184.3,737.3
칠곡기지,2026-09-05,06:15,218.9,875.5
칠곡기지,2026-09-05,06:30,233.3,933.1
칠곡기지,2026-09-05,06:45,226.8,907.2
칠곡기지,2026-09-05,07:00,221.8,887.0
칠곡기지,2026-09-05,07:15,234.0,936.0
칠곡기지,2026-09-05,07:30,218.2,872.6
칠곡기지,2026-09-05,07:45,200.9,803.5
칠곡기지,2026-09-05,08:00,208.1,832.3
칠곡기지,2026-09-05,08:15,234.7,938.9
칠곡기지,2026-09-05,08:30,273.6,1094.4
칠곡기지,2026-09-05,08:45,255.6,1022.4
칠곡기지,2026-09-05,09:00,244.8,979.2
칠곡기지,2026-09-05,09:15,311.0,1244.2
칠곡기지,2026-09-05,09:30,312.5,1249.9
칠곡기지,2026-09-05,09:45,272.2,1088.6
칠곡기지,2026-09-05,10:00,280.1,1120.3
칠곡기지,2026-09-05,10:15,265.0,1059.8
칠곡기지,2026-09-05,10:30,221.0,884.2
칠곡기지,2026-09-05,10:45,239.8,959.0
칠곡기지,2026-09-05,11:00,250.6,1002.2
칠곡기지,2026-09-05,11:15,254.2,1016.6
칠곡기지,2026-09-05,11:30,249.1,996.5
칠곡기지,2026-09-05,11:45,234.0,936.0
칠곡기지,2026-09-05,12:00,264.2,1057.0
칠곡기지,2026-09-05,12:15,309.6,1238.4
칠곡기지,2026-09-05,12:30,295.2,1180.8
칠곡기지,2026-09-05,12:45,298.8,1195.2
칠곡기지,2026-09-05,13:00,298.8,1195.2
칠곡기지,2026-09-05,13:15,303.8,1215.4
칠곡기지,2026-09-05,13:30,321.8,1287.4
칠곡기지,2026-09-05,13:45,334.1,1336.3
칠곡기지,2026-09-05,14:00,327.6,1310.4
칠곡기지,2026-09-05,14:15,301.7,1206.7
칠곡기지,2026-09-05,14:30,309.6,1238.4
칠곡기지,2026-09-05,14:45,287.3,1149.1
칠곡기지,2026-09-05,15:00,301.7,1206.7
칠곡기지,2026-09-05,15:15,345.6,1382.4
칠곡기지,2026-09-05,15:30,353.5,1414.1
칠곡기지,2026-09-05,15:45,354.2,1417.0
칠곡기지,2026-09-05,16:00,362.9,1451.5
칠곡기지,2026-09-05,16:15,377.3,1509.1
칠곡기지,2026-09-05,16:30,364.3,1457.3
칠곡기지,2026-09-05,16:45,357.1,1428.5
칠곡기지,2026-09-05,17:00,370.1,1480.3
칠곡기지,2026-09-05,17:15,297.4,1189.4
칠곡기지,2026-09-05,17:30,283.7,1134.7
칠곡기지,2026-09-05,17:45,282.2,1129.0
칠곡기지,2026-09-05,18:00,272.9,1091.5
칠곡기지,2026-09-05,18:15,285.1,1140.5
칠곡기지,2026-09-05,18:30,285.1,1140.5
칠곡기지,2026-09-05,18:45,307.4,1229.8
칠곡기지,2026-09-05,19:00,301.0,1203.8
칠곡기지,2026-09-05,19:15,303.1,1212.5
칠곡기지,2026-09-05,19:30,295.2,1180.8
칠곡기지,2026-09-05,19:45,281.5,1126.1
칠곡기지,2026-09-05,20:00,284.4,1137.6
칠곡기지,2026-09-05,20:15,273.6,1094.4
칠곡기지,2026-09-05,20:30,288.7,1154.9
칠곡기지,2026-09-05,20:45,288.0,1152.0
칠곡기지,2026-09-05,21:00,262.1,1048.3
칠곡기지,2026-09-05,21:15,272.2,1088.6
칠곡기지,2026-09-05,21:30,275.8,1103.0
칠곡기지,2026-09-05,21:45,269.3,1077.1
칠곡기지,2026-09-05,22:00,262.8,1051.2
칠곡기지,2026-09-05,22:15,270.7,1082.9
칠곡기지,2026-09-05,22:30,277.9,1111.7
칠곡기지,2026-09-05,22:45,239.8,959.0
칠곡기지,2026-09-05,23:00,226.8,907.2
칠곡기지,2026-09-05,23:15,236.9,947.5
칠곡기지,2026-09-05,23:30,224.6,898.6
칠곡기지,2026-09-05,23:45,187.2,748.8
칠곡기지,2026-09-05,24:00,175.0,699.8
칠곡기지,2026-09-06,00:15,145.4,581.8
칠곡기지,2026-09-06,00:30,103.7,414.7
칠곡기지,2026-09-06,00:45,98.6,394.6
칠곡기지,2026-09-06,01:00,94.3,377.3
칠곡기지,2026-09-06,01:15,89.3,357.1
칠곡기지,2026-09-06,01:30,88.6,354.2
칠곡기지,2026-09-06,01:45,91.4,365.8
칠곡기지,2026-09-06,02:00,90.7,362.9
칠곡기지,2026-09-06,02:15,88.6,354.2
칠곡기지,2026-09-06,02:30,99.4,397.4
칠곡기지,2026-09-06,02:45,94.3,377.3
칠곡기지,2026-09-06,03:00,94.3,377.3
칠곡기지,2026-09-06,03:15,90.0,360.0
칠곡기지,2026-09-06,03:30,94.3,377.3
칠곡기지,2026-09-06,03:45,87.8,351.4
칠곡기지,2026-09-06,04:00,93.6,374.4
칠곡기지,2026-09-06,04:15,95.0,380.2
칠곡기지,2026-09-06,04:30,91.4,365.8
칠곡기지,2026-09-06,04:45,108.0,432.0
칠곡기지,2026-09-06,05:00,118.8,475.2
칠곡기지,2026-09-06,05:15,145.4,581.8
칠곡기지,2026-09-06,05:30,159.8,639.4
칠곡기지,2026-09-06,05:45,232.6,930.2
칠곡기지,2026-09-06,06:00,231.8,927.4
칠곡기지,2026-09-06,06:15,257.8,1031.0
칠곡기지,2026-09-06,06:30,293.8,1175.0
칠곡기지,2026-09-06,06:45,275.8,1103.0
칠곡기지,2026-09-06,07:00,282.2,1129.0
칠곡기지,2026-09-06,07:15,277.9,1111.7
칠곡기지,2026-09-06,07:30,293.8,1175.0
칠곡기지,2026-09-06,07:45,303.8,1215.4
칠곡기지,2026-09-06,08:00,308.2,1232.6
칠곡기지,2026-09-06,08:15,313.2,1252.8
칠곡기지,2026-09-06,08:30,306.7,1226.9
칠곡기지,2026-09-06,08:45,334.1,1336.3
칠곡기지,2026-09-06,09:00,324.7,1298.9
칠곡기지,2026-09-06,09:15,308.2,1232.6
칠곡기지,2026-09-06,09:30,275.0,1100.2
칠곡기지,2026-09-06,09:45,258.5,1033.9
칠곡기지,2026-09-06,10:00,244.8,979.2
칠곡기지,2026-09-06,10:15,246.2,985.0
칠곡기지,2026-09-06,10:30,266.4,1065.6
칠곡기지,2026-09-06,10:45,223.9,895.7
칠곡기지,2026-09-06,11:00,199.4,797.8
칠곡기지,2026-09-06,11:15,258.5,1033.9
칠곡기지,2026-09-06,11:30,267.8,1071.4
칠곡기지,2026-09-06,11:45,254.9,1019.5
칠곡기지,2026-09-06,12:00,262.1,1048.3
칠곡기지,2026-09-06,12:15,264.2,1057.0
칠곡기지,2026-09-06,12:30,268.6,1074.2
칠곡기지,2026-09-06,12:45,261.4,1045.4
칠곡기지,2026-09-06,13:00,259.2,1036.8
칠곡기지,2026-09-06,13:15,273.6,1094.4
칠곡기지,2026-09-06,13:30,272.2,1088.6
칠곡기지,2026-09-06,13:45,257.0,1028.2
칠곡기지,2026-09-06,14:00,265.7,1062.7
칠곡기지,2026-09-06,14:15,274.3,1097.3
칠곡기지,2026-09-06,14:30,262.1,1048.3
칠곡기지,2026-09-06,14:45,307.4,1229.8
칠곡기지,2026-09-06,15:00,326.9,1307.5
칠곡기지,2026-09-06,15:15,328.3,1313.3
칠곡기지,2026-09-06,15:30,326.9,1307.5
칠곡기지,2026-09-06,15:45,344.2,1376.6
칠곡기지,2026-09-06,16:00,347.8,1391.0
칠곡기지,2026-09-06,16:15,346.3,1385.3
칠곡기지,2026-09-06,16:30,355.7,1422.7
칠곡기지,2026-09-06,16:45,349.2,1396.8
칠곡기지,2026-09-06,17:00,340.6,1362.2
칠곡기지,2026-09-06,17:15,337.0,1347.8
칠곡기지,2026-09-06,17:30,336.2,1345.0
칠곡기지,2026-09-06,17:45,320.4,1281.6
칠곡기지,2026-09-06,18:00,257.8,1031.0
칠곡기지,2026-09-06,18:15,262.1,1048.3
칠곡기지,2026-09-06,18:30,260.6,1042.6
칠곡기지,2026-09-06,18:45,0.0,0.0
칠곡기지,2026-09-06,19:00,0.0,0.0
칠곡기지,2026-09-06,19:15,0.0,0.0
칠곡기지,2026-09-06,19:30,0.0,0.0
칠곡기지,2026-09-06,19:45,0.0,0.0
칠곡기지,2026-09-06,20:00,0.0,0.0
칠곡기지,2026-09-06,20:15,0.0,0.0
칠곡기지,2026-09-06,20:30,0.0,0.0
칠곡기지,2026-09-06,20:45,0.0,0.0
칠곡기지,2026-09-06,21:00,0.0,0.0
칠곡기지,2026-09-06,21:15,0.0,0.0
칠곡기지,2026-09-06,21:30,0.0,0.0
칠곡기지,2026-09-06,21:45,0.0,0.0
칠곡기지,2026-09-06,22:00,0.0,0.0
칠곡기지,2026-09-06,22:15,0.0,0.0
칠곡기지,2026-09-06,22:30,0.0,0.0
칠곡기지,2026-09-06,22:45,0.0,0.0
칠곡기지,2026-09-06,23:00,0.0,0.0
칠곡기지,2026-09-06,23:15,0.0,0.0
칠곡기지,2026-09-06,23:30,0.0,0.0
칠곡기지,2026-09-06,23:45,0.0,0.0
칠곡기지,2026-09-06,24:00,0.0,0.0
팔달시장,2026-09-04,00:15,99.4,397.4
팔달시장,2026-09-04,00:30,72.0,288.0
팔달시장,2026-09-04,00:45,68.4,273.6
팔달시장,2026-09-04,01:00,61.2,244.8
팔달시장,2026-09-04,01:15,62.6,250.6
팔달시장,2026-09-04,01:30,61.9,247.7
팔달시장,2026-09-04,01:45,60.5,241.9
팔달시장,2026-09-04,02:00,59.8,239.0
팔달시장,2026-09-04,02:15,67.7,270.7
팔달시장,2026-09-04,02:30,58.3,233.3
팔달시장,2026-09-04,02:45,62.6,250.6
팔달시장,2026-09-04,03:00,59.0,236.2
팔달시장,2026-09-04,03:15,59.8,239.0
팔달시장,2026-09-04,03:30,55.4,221.8
팔달시장,2026-09-04,03:45,68.4,273.6
팔달시장,2026-09-04,04:00,67.0,267.8
팔달시장,2026-09-04,04:15,64.8,259.2
팔달시장,2026-09-04,04:30,64.8,259.2
팔달시장,2026-09-04,04:45,67.7,270.7
팔달시장,2026-09-04,05:00,66.2,265.0
팔달시장,2026-09-04,05:15,70.6,282.2
팔달시장,2026-09-04,05:30,75.6,302.4
팔달시장,2026-09-04,05:45,106.6,426.2
팔달시장,2026-09-04,06:00,198.0,792.0
팔달시장,2026-09-04,06:15,239.8,959.0
팔달시장,2026-09-04,06:30,250.6,1002.2
팔달시장,2026-09-04,06:45,360.7,1442.9
팔달시장,2026-09-04,07:00,395.3,1581.1
팔달시장,2026-09-04,07:15,409.7,1638.7
팔달시장,2026-09-04,07:30,419.8,1679.0
팔달시장,2026-09-04,07:45,424.8,1699.2
팔달시장,2026-09-04,08:00,429.8,1719.4
팔달시장,2026-09-04,08:15,424.1,1696.3
팔달시장,2026-09-04,08:30,398.9,1595.5
팔달시장,2026-09-04,08:45,419.8,1679.0
팔달시장,2026-09-04,09:00,401.0,1604.2
팔달시장,2026-09-04,09:15,339.8,1359.4
팔달시장,2026-09-04,09:30,322.6,1290.2
팔달시장,2026-09-04,09:45,345.6,1382.4
팔달시장,2026-09-04,10:00,361.4,1445.8
팔달시장,2026-09-04,10:15,308.9,1235.5
팔달시장,2026-09-04,10:30,362.9,1451.5
팔달시장,2026-09-04,10:45,357.8,1431.4
팔달시장,2026-09-04,11:00,365.8,1463.0
팔달시장,2026-09-04,11:15,360.0,1440.0
팔달시장,2026-09-04,11:30,380.9,1523.5
팔달시장,2026-09-04,11:45,357.8,1431.4
팔달시장,2026-09-04,12:00,301.7,1206.7
팔달시장,2026-09-04,12:15,299.5,1198.1
팔달시장,2026-09-04,12:30,306.7,1226.9
팔달시장,2026-09-04,12:45,299.5,1198.1
팔달시장,2026-09-04,13:00,337.0,1347.8
팔달시장,2026-09-04,13:15,400.3,1601.3
팔달시장,2026-09-04,13:30,354.2,1417.0
팔달시장,2026-09-04,13:45,382.3,1529.3
팔달시장,2026-09-04,14:00,382.3,1529.3
팔달시장,2026-09-04,14:15,379.4,1517.8
팔달시장,2026-09-04,14:30,321.8,1287.4
팔달시장,2026-09-04,14:45,283.0,1131.8
팔달시장,2026-09-04,15:00,290.2,1160.6
팔달시장,2026-09-04,15:15,298.1,1192.3
팔달시장,2026-09-04,15:30,302.4,1209.6
팔달시장,2026-09-04,15:45,293.0,1172.2
팔달시장,2026-09-04,16:00,288.7,1154.9
팔달시장,2026-09-04,16:15,308.9,1235.5
팔달시장,2026-09-04,16:30,317.5,1270.1
팔달시장,2026-09-04,16:45,325.4,1301.8
팔달시장,2026-09-04,17:00,334.8,1339.2
팔달시장,2026-09-04,17:15,355.7,1422.7
팔달시장,2026-09-04,17:30,344.9,1379.5
팔달시장,2026-09-04,17:45,356.4,1425.6
팔달시장,2026-09-04,18:00,344.2,1376.6
팔달시장,2026-09-04,18:15,367.9,1471.7
팔달시장,2026-09-04,18:30,371.5,1486.1
팔달시장,2026-09-04,18:45,383.0,1532.2
팔달시장,2026-09-04,19:00,365.8,1463.0
팔달시장,2026-09-04,19:15,349.2,1396.8
팔달시장,2026-09-04,19:30,324.7,1298.9
팔달시장,2026-09-04,19:45,313.9,1255.7
팔달시장,2026-09-04,20:00,257.8,1031.0
팔달시장,2026-09-04,20:15,301.0,1203.8
팔달시장,2026-09-04,20:30,301.7,1206.7
팔달시장,2026-09-04,20:45,301.0,1203.8
팔달시장,2026-09-04,21:00,309.6,1238.4
팔달시장,2026-09-04,21:15,277.2,1108.8
팔달시장,2026-09-04,21:30,204.5,817.9
팔달시장,2026-09-04,21:45,216.0,864.0
팔달시장,2026-09-04,22:00,207.4,829.4
팔달시장,2026-09-04,22:15,267.8,1071.4
팔달시장,2026-09-04,22:30,244.1,976.3
팔달시장,2026-09-04,22:45,255.6,1022.4
팔달시장,2026-09-04,23:00,256.3,1025.3
팔달시장,2026-09-04,23:15,247.0,987.8
팔달시장,2026-09-04,23:30,169.2,676.8
팔달시장,2026-09-04,23:45,128.2,512.6
팔달시장,2026-09-04,24:00,103.0,411.8
팔달시장,2026-09-05,00:15,81.4,325.4
팔달시장,2026-09-05,00:30,61.9,247.7
팔달시장,2026-09-05,00:45,59.0,236.2
팔달시장,2026-09-05,01:00,58.3,233.3
팔달시장,2026-09-05,01:15,59.8,239.0
팔달시장,2026-09-05,01:30,59.0,236.2
팔달시장,2026-09-05,01:45,57.6,230.4
팔달시장,2026-09-05,02:00,59.0,236.2
팔달시장,2026-09-05,02:15,63.4,253.4
팔달시장,2026-09-05,02:30,63.4,253.4
팔달시장,2026-09-05,02:45,62.6,250.6
팔달시장,2026-09-05,03:00,60.5,241.9
팔달시장,2026-09-05,03:15,63.4,253.4
팔달시장,2026-09-05,03:30,61.9,247.7
팔달시장,2026-09-05,03:45,64.1,256.3
팔달시장,2026-09-05,04:00,61.2,244.8
팔달시장,2026-09-05,04:15,61.2,244.8
팔달시장,2026-09-05,04:30,61.2,244.8
팔달시장,2026-09-05,04:45,64.1,256.3
팔달시장,2026-09-05,05:00,62.6,250.6
팔달시장,2026-09-05,05:15,64.8,259.2
팔달시장,2026-09-05,05:30,77.0,308.2
팔달시장,2026-09-05,05:45,147.6,590.4
팔달시장,2026-09-05,06:00,187.9,751.7
팔달시장,2026-09-05,06:15,199.4,797.8
팔달시장,2026-09-05,06:30,209.5,838.1
팔달시장,2026-09-05,06:45,213.1,852.5
팔달시장,2026-09-05,07:00,221.0,884.2
팔달시장,2026-09-05,07:15,226.8,907.2
팔달시장,2026-09-05,07:30,293.8,1175.0
팔달시장,2026-09-05,07:45,340.6,1362.2
팔달시장,2026-09-05,08:00,354.2,1417.0
팔달시장,2026-09-05,08:15,347.8,1391.0
팔달시장,2026-09-05,08:30,311.8,1247.0
팔달시장,2026-09-05,08:45,383.8,1535.0
팔달시장,2026-09-05,09:00,369.4,1477.4
팔달시장,2026-09-05,09:15,313.9,1255.7
팔달시장,2026-09-05,09:30,295.9,1183.7
팔달시장,2026-09-05,09:45,335.5,1342.1
팔달시장,2026-09-05,10:00,321.8,1287.4
팔달시장,2026-09-05,10:15,334.8,1339.2
팔달시장,2026-09-05,10:30,390.2,1561.0
팔달시장,2026-09-05,10:45,406.1,1624.3
팔달시장,2026-09-05,11:00,414.0,1656.0
팔달시장,2026-09-05,11:15,413.3,1653.1
팔달시장,2026-09-05,11:30,417.6,1670.4
팔달시장,2026-09-05,11:45,421.9,1687.7
팔달시장,2026-09-05,12:00,383.0,1532.2
팔달시장,2026-09-05,12:15,336.2,1345.0
팔달시장,2026-09-05,12:30,358.6,1434.2
팔달시장,2026-09-05,12:45,359.3,1437.1
팔달시장,2026-09-05,13:00,361.4,1445.8
팔달시장,2026-09-05,13:15,361.4,1445.8
팔달시장,2026-09-05,13:30,377.3,1509.1
팔달시장,2026-09-05,13:45,375.1,1500.5
팔달시장,2026-09-05,14:00,360.7,1442.9
팔달시장,2026-09-05,14:15,347.8,1391.0
팔달시장,2026-09-05,14:30,350.6,1402.6
팔달시장,2026-09-05,14:45,339.1,1356.5
팔달시장,2026-09-05,15:00,307.4,1229.8
팔달시장,2026-09-05,15:15,246.2,985.0
팔달시장,2026-09-05,15:30,248.4,993.6
팔달시장,2026-09-05,15:45,254.9,1019.5
팔달시장,2026-09-05,16:00,261.4,1045.4
팔달시장,2026-09-05,16:15,268.6,1074.2
팔달시장,2026-09-05,16:30,265.0,1059.8
팔달시장,2026-09-05,16:45,270.7,1082.9
팔달시장,2026-09-05,17:00,270.0,1080.0
팔달시장,2026-09-05,17:15,329.8,1319.0
팔달시장,2026-09-05,17:30,339.8,1359.4
팔달시장,2026-09-05,17:45,347.0,1388.2
팔달시장,2026-09-05,18:00,343.4,1373.8
팔달시장,2026-09-05,18:15,356.4,1425.6
팔달시장,2026-09-05,18:30,347.8,1391.0
팔달시장,2026-09-05,18:45,357.8,1431.4
팔달시장,2026-09-05,19:00,367.9,1471.7
팔달시장,2026-09-05,19:15,352.1,1408.3
팔달시장,2026-09-05,19:30,336.2,1345.0
팔달시장,2026-09-05,19:45,337.7,1350.7
팔달시장,2026-09-05,20:00,317.5,1270.1
팔달시장,2026-09-05,20:15,328.3,1313.3
팔달시장,2026-09-05,20:30,324.0,1296.0
팔달시장,2026-09-05,20:45,329.8,1319.0
팔달시장,2026-09-05,21:00,320.4,1281.6
팔달시장,2026-09-05,21:15,293.0,1172.2
팔달시장,2026-09-05,21:30,307.4,1229.8
팔달시장,2026-09-05,21:45,292.3,1169.3
팔달시장,2026-09-05,22:00,272.2,1088.6
팔달시장,2026-09-05,22:15,276.5,1105.9
팔달시장,2026-09-05,22:30,268.6,1074.2
팔달시장,2026-09-05,22:45,236.9,947.5
팔달시장,2026-09-05,23:00,246.2,985.0
팔달시장,2026-09-05,23:15,226.8,907.2
팔달시장,2026-09-05,23:30,216.0,864.0
팔달시장,2026-09-05,23:45,187.9,751.7
팔달시장,2026-09-05,24:00,144.0,576.0
팔달시장,2026-09-06,00:15,85.7,342.7
